"","document_id","decision_year","decision_date","docket_number","decision_shorttext","pressrelease_publication","pressrelease_date","pressrelease_number","dissenting_opinion","oral_hearing","statusquo_change","lower_court_overruling","abstract_review","concrete_review","constitutional_complaint","dispute_federalorgans","dispute_federation_land","second_senate","judgment","decision_length","prior_attention"
"631","20071127_2bvk000103.txt",2007,"2007-11-27 01:00:00","2 BvK 1/03","Organklage eines ehemaligen Schleswig-Holsteinischen Abgeordneten gegen Aufhebung eines Gesetzes zur aenderung der Abgeordnetendiaeten erfolglosSiehe auchPressemitteilung Nr. 116/2007 vom 11. Dezember 2007
",1,"11. Dezember 2007","116/2007",0,0,0,0,0,0,0,0,0,1,0,2277,0
"632","20071219_1bvr062007.txt",2007,"2007-12-19 01:00:00","1 BvR 620/07","Fernsehberichterstattung im Gericht ausserhalb der muendlichen Verhandlung bei gewichtigem oeffentlichem Informationsinteresse grundsaetzlich zulaessigSiehe auchPressemitteilung Nr. 9/2008 vom 29. Januar 2008
",1,"9. Januar 2008","9/2008",0,0,0,0,0,0,1,0,0,0,0,6774,1
"633","20071220_2bvr243304.txt",2007,"2007-12-20 01:00:00","2 BvR 2433/04","Hartz IV-Arbeitsgemeinschaften mit Verfassung nicht vereinbarSiehe auchPressemitteilung Nr. 118/2007 vom 20. Dezember 2007
",1,"20. Dezember 2007","118/2007",1,1,1,0,0,0,1,0,0,1,1,22257,1
"634","20080115_1bvl000204.txt",2008,"2008-01-15 01:00:00","1 BvL 2/04","Gewerbesteuerfreiheit von Selbstaendigen und Landwirten und Abfaerberegelung verfassungsgemaessSiehe auchPressemitteilung Nr. 58/2008 vom 28. Mai 2008
",1,"28. Mai 2008","58/2008 ",0,0,0,0,0,1,0,0,0,0,0,18604,0
"635","20080115_2bvf000405.txt",2008,"2008-01-15 01:00:00","2 BvF 4/05","Kein Anspruch Berlins auf Neuregelung der Rueckuebertragung von Grundstuecken ehemaligen ReichsvermoegensSiehe auchPressemitteilung Nr. 15/2008 vom 8. Februar 2008
",1,"8. Februar 2008","15/2008 ",0,0,0,0,1,0,0,0,0,1,0,9323,0
"636","20080115_2bvl001201.txt",2008,"2008-01-15 01:00:00","2 BvL 12/01","Verfassungsrechtliche Grenzen fuer Beschlussempfehlungen des VermittlungsausschussesSiehe auchPressemitteilung Nr. 26/2008 vom 6. Maerz 2008
",1,"6. Maerz 2008","26/2008 ",0,0,0,1,0,1,0,0,0,1,0,8491,0
"637","20080204_2bvr021408.txt",2008,"2008-02-04 01:00:00","2 BvR 214/08","Die Abschiebung eines Asylsuchenden nach Indien einstweilen auszusetzen
",0,NA,NA,0,0,0,0,0,0,1,0,0,1,0,649,0
"638","20080213_2bvk000107.txt",2008,"2008-02-13 01:00:00","2 BvK 1/07","5%-Klausel bei Kommunalwahlen in Schleswig-Holstein verstoesst gegen Wahlrechtsgleichheit und ChancengleichheitSiehe auchPressemitteilung Nr. 16/2008 vom 13. Februar 2008
",1,"13. Februar 2008","16/2008 ",0,1,0,0,0,0,0,0,0,1,1,14991,0
"639","20080213_2bvl000106.txt",2008,"2008-02-13 01:00:00","2 BvL 1/06","Sonderausgabenabzug von Krankenversicherungsbeitraegen muss existenznotwendigen Aufwand des Steuerpflichtigen beruecksichtigenSiehe auchPressemitteilung Nr. 32/2008 vom 14. Maerz 2008
",1,"14. Maerz 2008","32/2008 ",0,0,0,1,0,1,0,0,0,1,0,14131,0
"640","20080213_2bvr122004.txt",2008,"2008-02-13 01:00:00","2 BvR 1220/04","Zum Sonderausgabenabzug von Beitraegen zu berufsstaendischen Versorgungseinrichtungen fuer die Veranlagungszeitraeume vor 2005Siehe auchPressemitteilung Nr. 33/2008 vom 14. Maerz 2008
",1,"14. Maerz 2008","33/2008 ",0,0,0,0,0,0,1,0,0,1,0,3829,0
"641","20080226_1bvr160207.txt",2008,"2008-02-26 01:00:00","1 BvR 1602/07","Verfassungsrechtliche Massstaebe fuer die Zulaessigkeit einer Bildberichterstattung ueber das Privat- und Alltagsleben prominenter PersonenSiehe auchPressemitteilung Nr. 35/2008 vom 18. Maerz 2008
",1,"18. Maerz 2008","35/2008 ",0,0,0,0,0,0,1,0,0,0,0,15114,0
"642","20080226_2bvr039207.txt",2008,"2008-02-26 01:00:00","2 BvR 392/07","Strafbarkeit des Geschwisterinzests verfassungsgemaessSiehe auchPressemitteilung Nr. 29/2008 vom 13. Maerz 2008
",1,"13. Maerz 2008","29/2008 ",1,0,0,0,0,0,1,0,0,1,0,17699,0
"643","20080227_1bvr037007.txt",2008,"2008-02-27 01:00:00","1 BvR 370/07","Vorschriften im Verfassungsschutzgesetz NRW zur Online-Durchsuchung und zur Aufklaerung des Internet nichtigSiehe auchPressemitteilung Nr. 22/2008 vom 27. Februar 2008
",1,"27. Februar 2008","22/2008 ",0,1,1,0,0,0,1,0,0,0,1,25969,0
"644","20080310_1bvr238803.txt",2008,"2008-03-10 01:00:00","1 BvR 2388/03","Grenzen des Anspruchs auf Auskunft ueber eine behoerdliche DatensammlungSiehe auchPressemitteilung Nr. 42/2008 vom 28. Maerz 2008
",1,"28. Maerz 2008","42/2008 ",0,0,0,0,0,0,1,0,0,0,0,8465,1
"645","20080311_1bvr025608.txt",2008,"2008-03-11 01:00:00","1 BvR 256/08","Eilantrag in Sachen ""Vorratsdatenspeicherung"" teilweise erfolgreichSiehe auchPressemitteilung Nr. 37/2008 vom 19. Maerz 2008
",1,"19. Maerz 2008","37/2008 ",0,0,1,0,0,0,1,0,0,0,0,10030,1
"646","20080311_1bvr207405.txt",2008,"2008-03-11 01:00:00","1 BvR 2074/05","Hessische und schleswig-holsteinische Vorschriften zur automatisierten Erfassung von Kfz-Kennzeichen nichtigSiehe auchPressemitteilung Nr. 27/2008 vom 11. Maerz 2008
",1,"11. Maerz 2008","27/2008 ",0,1,1,0,0,0,1,0,0,0,1,18614,1
"647","20080312_1bvr218606.txt",2008,"2008-03-12 01:00:00","1 BvR 2186/06","Gegenstandswertfestsetzung im Verfassungsbeschwerdeverfahren
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,313,1
"648","20080312_2bvf000403.txt",2008,"2008-03-12 01:00:00","2 BvF 4/03","Absolutes Verbot fuer politische Parteien, sich an privaten Rundfunkveranstaltungen zu beteiligen, verfassungswidrigSiehe auchPressemitteilung Nr. 28/2008 vom 12. Maerz 2008
",1,"12. Maerz 2008","28/2008 ",0,1,1,0,1,0,0,0,0,1,1,13519,1
"649","20080401_1bvr162004.txt",2008,"2008-04-01 02:00:00","1 BvR 1620/04","Regelmaessig keine zwangweise Durchsetzung der Umgangspflicht eines umgangsunwilligen ElternteilsSiehe auchPressemitteilung Nr. 44/2008 vom 1. April 2008
",1,"1. April 2008","44/2008 ",0,1,0,0,0,0,1,0,0,0,1,13536,0
"650","20080417_2bvl000405.txt",2008,"2008-04-17 02:00:00","2 BvL 4/05","Befreiung von Erbschaft- und Schenkungsteuer gilt vorlaeufig auch fuer Zuwendungen an kommunale WaehlervereinigungenSiehe auchPressemitteilung Nr. 61/2008 vom 4. Juni 2008
",1,"4. Juni 2008","61/2008 ",0,0,0,1,0,1,0,0,0,1,0,9600,0
"651","20080429_2bvr013605.txt",2008,"2008-04-29 02:00:00","2 BvR 136/05","
",0,NA,NA,0,0,0,0,0,0,1,0,0,1,0,131,0
"652","20080430_1bvr037007.txt",2008,"2008-04-30 02:00:00","1 BvR 370/07","
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,348,1
"653","20080507_2bve000103.txt",2008,"2008-05-07 02:00:00","2 BvE 1/03","Einsatz deutscher Soldaten in AWACS-Flugzeugen ueber der Tuerkei bedurfte der Zustimmung des BundestagsSiehe auchPressemitteilung Nr. 52/2008 vom 7. Mai 2008
",1,"7. Mai 2008","52/2008 ",0,1,0,0,0,0,0,1,0,1,1,12984,1
"654","20080527_1bvl001005.txt",2008,"2008-05-27 02:00:00","1 BvL 10/05","§ 8 Abs. 1 Nr. 2 Transsexuellengesetz verfassungswidrigSiehe auchPressemitteilung Nr. 77/2008 vom 23. Juli 2008
",1,"23. Juli 2008","77/2008 ",0,0,0,0,0,1,0,0,0,0,0,10132,0
"655","20080528_2bvl001107.txt",2008,"2008-05-28 02:00:00","2 BvL 11/07","Vergabe von Fuehrungsaemtern im Beamtenverhaeltnis auf Zeit verfassungswidrigSiehe auchPressemitteilung Nr. 63/2008 vom 19. Juni 2008
",1,"19. Juni 2008","63/2008 ",0,0,0,1,0,1,0,0,0,1,0,9935,0
"656","20080618_2bvl000607.txt",2008,"2008-06-18 02:00:00","2 BvL 6/07","Regelung ueber Versorgungsabschlag fuer teilzeitbeschaeftigte Beamte nichtigSiehe auchPressemitteilung Nr. 72/2008 vom 11. Juli 2008
",1,"11. Juli 2008","72/2008 ",0,0,0,1,0,1,0,0,0,1,0,8759,1
"657","20080703_2bvc000107.txt",2008,"2008-07-03 02:00:00","2 BvC 1/07","Regelungen des Bundeswahlgesetzes, aus denen sich Effekt des negativen Stimmgewichts ergibt, verfassungswidrigSiehe auchPressemitteilung Nr. 68/2008 vom 3. Juli 2008
",1,"3. Juli 2008","68/2008 ",0,1,0,0,0,0,0,0,0,1,1,18215,1
"658","20080730_1bvr326207.txt",2008,"2008-07-30 02:00:00","1 BvR 3262/07","Verfassungsbeschwerden in Sachen ""Rauchverbot"" erfolgreichSiehe auchPressemitteilung Nr. 78/2008 vom 30. Juli 2008
",1,"30. Juli 2008","78/2008 ",1,1,1,0,0,0,1,0,0,0,1,22999,1
"659","20081014_1bvf000405.txt",2008,"2008-10-14 02:00:00","1 BvF 4/05","Neuregelung der Agrarmarktbeihilfen ist nicht verfassungswidrigSiehe auchPressemitteilung Nr. 109/2008 vom 23. Dezember 2008
",1,"23. Dezember 2008","109/2008",0,0,1,0,1,0,0,0,0,0,0,11848,0
"660","20081014_1bvr231006.txt",2008,"2008-10-14 02:00:00","1 BvR 2310/06","Versagung von Beratungshilfe in Angelegenheiten des Kindergeldes nach dem Einkommensteuergesetz verfassungswidrigSiehe auchPressemitteilung Nr. 91/2008 vom 30. Oktober 2008
",1,"30. Oktober 2008","91/2008 ",0,0,1,0,0,0,1,0,0,0,0,8505,0
"661","20081015_2bvr023608.txt",2008,"2008-10-15 02:00:00","2 BvR 236/08","Eilantrag gegen Neuregelung strafprozessualer Ermittlungsmassnahmen im Gesetz ueber die ""Vorratsdatenspeicherung"" erfolglosSiehe auchPressemitteilung Nr. 93/2008 vom 7. November 2008
",1,"7. November 2008","93/2008 ",0,0,0,0,0,0,1,0,0,1,0,9820,1
"662","20081028_1bvr025608.txt",2008,"2008-10-28 01:00:00","1 BvR 256/08","Erweiterter Eilantrag in Sachen ""Vorratsdatenspeicherung"" hat zum Teil ErfolgSiehe auchPressemitteilung Nr. 92/2008 vom 6. November 2008
",1,"6. November 2008","92/2008 ",0,0,0,0,0,0,1,0,0,0,0,10401,1
"663","20081028_1bvr046206.txt",2008,"2008-10-28 01:00:00","1 BvR 462/06","Verfassungsbeschwerde eines nicht mehr bekennenden Theologieprofessors gegen seinen Ausschluss aus der Theologenausbildung erfolglosSiehe auchPressemitteilung Nr. 14/2009 vom 18. Februar 2009
",1,"18. Februar 2009","14/2009 ",0,0,0,0,0,0,1,0,0,0,0,10222,1
"664","20081111_1bvl000305.txt",2008,"2008-11-11 01:00:00","1 BvL 3/05","Beguenstigung von Versicherten mit 45 Pflichtbeitragsjahren und Kuerzungen von Altersrenten bei vorzeitigem Bezug sind verfassungsgemaessSiehe auchPressemitteilung Nr. 102/2008 vom 4. Dezember 2008
",1,"4. Dezember 2008","102/2008",0,0,0,0,0,1,0,0,0,0,0,13245,1
"665","20081125_1bvr084807.txt",2008,"2008-11-25 01:00:00","1 BvR 848/07","Entscheidung ueber Gegenvorstellung setzt keine neue Frist zur Einlegung einer Verfassungsbeschwerde in Lauf ""uebergangsfrist"" bis 2. Maerz 2009Siehe auchPressemitteilung Nr. 3/2009 vom 22. Januar 2009
",1,"2. Januar 2009","3/2009",0,1,0,0,0,0,1,0,0,0,0,6451,0
"666","20081209_2bvl000107.txt",2008,"2008-12-09 01:00:00","2 BvL 1/07","Neuregelung der ""Pendlerpauschale"" verfassungswidrigSiehe auchPressemitteilung Nr. 103/2008 vom 9. Dezember 2008
",1,"9. Dezember 2008","103/2008",0,1,0,1,0,1,0,0,0,1,1,12701,1
"667","20090115_2bvc000404.txt",2009,"2009-01-15 01:00:00","2 BvC 4/04","Bundesverfassungsgericht behaelt sich auch nach Ende einer Wahlperiode die Pruefung von Wahlrechtsnormen oder wichtigen wahlrechtlichen Zweifelsfragen vorSiehe auchPressemitteilung Nr. 4/2009 vom 23. Januar 2009
",1,"23. Januar 2009","4/2009",0,0,1,0,0,0,0,0,0,1,0,4276,0
"668","20090115_2bvr204407.txt",2009,"2009-01-15 01:00:00","2 BvR 2044/07","Neue Rechtsprechung des Bundesgerichtshofs zur ""Ruegeverkuemmerung"" im Strafverfahren verfassungsgemaessSiehe auchPressemitteilung Nr. 21/2009 vom 5. Maerz 2009
",1,"5. Maerz 2009","21/2009 ",1,0,0,0,0,0,1,0,0,1,0,18988,0
"669","20090203_2bvl005406.txt",2009,"2009-02-03 01:00:00","2 BvL 54/06","Abgabe an den Absatzfonds der Land- und Ernaehrungswirtschaft mit dem Grundgesetz nicht vereinbarSiehe auchPressemitteilung Nr. 10/2009 vom 3. Februar 2009
",1,"3. Februar 2009","10/2009 ",0,1,0,1,0,1,0,0,0,1,1,8286,0
"670","20090204_1bvl000805.txt",2009,"2009-02-04 01:00:00","1 BvL 8/05","Stueckzahlmassstab des Hamburgischen Spielgeraetesteuergesetzes mit dem Gleichheitssatz nicht vereinbarSiehe auchPressemitteilung Nr. 45/2009 vom 28. April 2009
",1,"28. April 2009","45/2009 ",0,0,0,1,0,1,0,0,0,0,0,13097,0
"671","20090209_2bvc001104.txt",2009,"2009-02-09 01:00:00","2 BvC 11/04","Erledigung einer Wahlpruefungsbeschwerde bzgl der Wahl des 15. Deutschen Bundestags - Kein oeffentliches Interesses an Fortfuehrung des Wahlpruefungsverfahrens, da aufgeworfene Fragen bereits entschieden sind
",0,NA,NA,0,0,1,0,0,0,0,0,0,1,0,1640,0
"672","20090217_1bvr249208.txt",2009,"2009-02-17 01:00:00","1 BvR 2492/08","Eilantrag in Sachen ""Bayerisches Versammlungsgesetz"" teilweise erfolgreichSiehe auchPressemitteilung Nr. 17/2009 vom 27. Februar 2009
",1,"27. Februar 2009","17/2009 ",0,0,0,0,0,0,1,0,0,0,0,11390,0
"673","20090218_1bvr307608.txt",2009,"2009-02-18 01:00:00","1 BvR 3076/08","Antrag eines ""EEG-Stromerzeugers"" auf Erlass einer einstweiligen Anordnung abgelehntSiehe auchPressemitteilung Nr. 15/2009 vom 19. Februar 2009
",1,"19. Februar 2009","15/2009 ",0,0,0,0,0,0,1,0,0,0,0,260,1
"674","20090218_1bvr307608a.txt",2009,"2009-02-18 01:00:00","1 BvR 3076/08","Ablehnung des Erlasses einer eA, mit der § 19 Abs 1 EEG 2009 vorlaeufig ausser Kraft gesetzt werden soll
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,8362,1
"675","20090218_2bvc000603.txt",2009,"2009-02-18 01:00:00","2 BvC 6/03","Erledigung einer Wahlpruefungsbeschwerde bzgl der Wahl des 15. Deutschen Bundestags - Kein oeffentliches Interesses an Fortfuehrung des Wahlpruefungsverfahrens, da aufgeworfene Fragen bereits entschieden sind
",0,NA,NA,0,0,1,0,0,0,0,0,0,1,0,2555,1
"676","20090218_2bvc000904.txt",2009,"2009-02-18 01:00:00","2 BvC 9/04","Erledigung einer Wahlpruefungsbeschwerde bzgl der Wahl des 15. Deutschen Bundestags - Kein oeffentliches Interesses an Fortfuehrung des Wahlpruefungsverfahrens, da aufgeworfene Fragen bereits entschieden sind
",0,NA,NA,0,0,1,0,0,0,0,0,0,1,0,3557,1
"677","20090225_2bvc000108.txt",2009,"2009-02-25 01:00:00","2 BvC 1/08","Verwerfung einer Wahlpruefungsbeschwerde wegen Unzulaessigkeit (A-Limine-Abweisung
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,163,1
"678","20090226_2bvc000104.txt",2009,"2009-02-26 01:00:00","2 BvC 1/04","Erledigung einer Wahlpruefungsbeschwerde bzgl der Wahl des 15. Deutschen Bundestags - Kein oeffentliches Interesses an Fortfuehrung des Wahlpruefungsverfahrens, da aufgeworfene Fragen bereits entschieden sind
",0,NA,NA,0,0,1,0,0,0,0,0,0,1,0,2546,1
"679","20090226_2bvc000604.txt",2009,"2009-02-26 01:00:00","2 BvC 6/04","Erledigung einer Wahlpruefungsbeschwerde bzgl der Wahl des 15. Deutschen Bundestags - Kein oeffentliches Interesses an Fortfuehrung des Wahlpruefungsverfahrens, da aufgeworfene Fragen bereits entschieden sind
",0,NA,NA,0,0,1,0,0,0,0,0,0,1,0,2530,1
"680","20090303_2bvc000307.txt",2009,"2009-03-03 01:00:00","2 BvC 3/07","Verwendung von Wahlcomputern bei der Bundestagswahl 2005 verfassungswidrigSiehe auchPressemitteilung Nr. 19/2009 vom 3. Maerz 2009
",1,"3. Maerz 2009","19/2009 ",0,1,0,0,0,0,0,0,0,1,1,15879,0
"681","20090401_2bvc000507.txt",2009,"2009-04-01 02:00:00","2 BvC 5/07","Verwerfung einer Wahlpruefungsbeschwerde wegen Unzulaessigkeit (A-Limine-Abweisung
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,132,0
"682","20090421_1bvr160207.txt",2009,"2009-04-21 02:00:00","1 BvR 1602/07","Gegenstandswertfestsetzung im Verfassungsbeschwerdeverfahren
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,324,0
"683","20090421_1bvr231006.txt",2009,"2009-04-21 02:00:00","1 BvR 2310/06","Gegenstandswertfestsetzung im Verfassungsbeschwerdeverfahren - keine Bindung an im Festsetzungsantrag genannten Wert
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,493,0
"684","20090421_2bvc000206.txt",2009,"2009-04-21 02:00:00","2 BvC 2/06","Bekanntgabe des vorlaeufigen amtlichen Wahlergebnisses zum 16. Deutschen Bundestag vor der Nachwahl im Wahlkreis Dresden I verfassungsgemaessSiehe auchPressemitteilung Nr. 82/2009 vom 21. Juli 2009
",1,"21. Juli 2009","82/2009 ",0,0,0,0,0,0,0,0,0,1,0,9126,0
"685","20090422_1bvr025608.txt",2009,"2009-04-22 02:00:00","1 BvR 256/08","Wiederholung der einstweiligen Anordnung (§ 32 Abs. 6 BVerfGG)
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,371,0
"686","20090505_1bvr115503.txt",2009,"2009-05-05 02:00:00","1 BvR 1155/03","Gesetzgeberische Beschraenkung auf ""Ehedoppelname"" mit dem Grundgesetz vereinbarSiehe auchPressemitteilung Nr. 47/2009 vom 5. Mai 2009
",1,"5. Mai 2009","47/2009 ",0,1,0,0,0,0,1,0,0,0,1,7478,1
"687","20090512_2bvl000100.txt",2009,"2009-05-12 02:00:00","2 BvL 1/00","Jubilaeumsrueckstellungen nach dem EStG verfassungsgemaessSiehe auchPressemitteilung Nr. 58/2009 vom 9. Juni 2009
",1,"9. Juni 2009","58/2009 ",0,0,0,0,0,1,0,0,0,1,0,6920,0
"688","20090512_2bvr074301.txt",2009,"2009-05-12 02:00:00","2 BvR 743/01","Verfassungsbeschwerde gegen Abgaben an den Forstabsatzfonds / Holzabsatzfonds erfolgreichSiehe auchPressemitteilung Nr. 57/2009 vom 5. Juni 2009
",1,"5. Juni 2009","57/2009 ",0,0,1,0,0,0,1,0,0,1,0,5249,0
"689","20090512_2bvr089006.txt",2009,"2009-05-12 02:00:00","2 BvR 890/06","Regelung zur staatlichen finanziellen Foerderung juedischer Gemeinden in Brandenburg verfassungswidrigSiehe auchPressemitteilung Nr. 60/2009 vom 16. Juni 2009
",1,"16. Juni 2009","60/2009 ",0,0,1,0,0,0,1,0,0,1,0,12538,0
"690","20090610_1bvr070608.txt",2009,"2009-06-10 02:00:00","1 BvR 706/08","Verfassungsbeschwerden in Sachen Private Krankenversicherung erfolglosSiehe auchPressemitteilung Nr. 59/2009 vom 10. Juni 2009
",1,"10. Juni 2009","59/2009 ",0,1,0,0,0,0,1,0,0,0,1,25831,0
"691","20090610_1bvr082508.txt",2009,"2009-06-10 02:00:00","1 BvR 825/08","Kein Kontrahierungszwang im Basistarif fuer kleinere private Versicherungsvereine auf Gegenseitigkeit bei NichtmitgliedernSiehe auchPressemitteilung Nr. 78/2009 vom 14. Juli 2009
",1,"14. Juli 2009","78/2009 ",0,0,0,0,0,0,1,0,0,0,0,5877,0
"692","20090615_2bvc000307.txt",2009,"2009-06-15 02:00:00","2 BvC 3/07","Gegenstandswertfestsetzung in Wahlpruefungsverfahren
",0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,245,1
"693","20090616_2bvr090206.txt",2009,"2009-06-16 02:00:00","2 BvR 902/06","Sicherstellung und Beschlagnahme von E-Mails auf dem Mailserver des Providers nicht verfassungswidrigSiehe auchPressemitteilung Nr. 79/2009 vom 15. Juli 2009
",1,"15. Juli 2009","79/2009 ",0,0,0,0,0,0,1,0,0,1,0,11718,1
"694","20090617_2bve000307.txt",2009,"2009-06-17 02:00:00","2 BvE 3/07","Eingeschraenkte Erteilung von Aussagegenehmigungen und Verweigerung der Herausgabe von Unterlagen an BND-Untersuchungsausschuss zum Teil verfassungswidrigSiehe auchPressemitteilung Nr. 84/2009 vom 23. Juli 2009
",1,"23. Juli 2009","84/2009 ",0,0,0,0,0,0,0,1,0,1,0,27408,1
"695","20090630_2bve000208.txt",2009,"2009-06-30 02:00:00","2 BvE 2/08","Zustimmungsgesetz zum Vertrag von Lissabon mit Grundgesetz vereinbar; Begleitgesetz verfassungswidrig, soweit Gesetzgebungsorganen keine hinreichenden Beteiligungsrechte eingeraeumt wurdenSiehe auchPressemitteilung Nr. 72/2009 vom 30. Juni 2009
",1,"30. Juni 2009","72/2009 ",0,1,0,0,0,0,0,1,0,1,1,59679,1
"696","20090701_2bve000506.txt",2009,"2009-07-01 02:00:00","2 BvE 5/06","Beantwortung ""Kleiner Anfragen"" durch die Bundesregierung nicht verfassungsgemaessSiehe auchPressemitteilung Nr. 87/2009 vom 30. Juli 2009
",1,"30. Juli 2009","87/2009 ",0,0,0,0,0,0,0,1,0,1,0,12415,1
"697","20090707_1bvr116407.txt",2009,"2009-07-07 02:00:00","1 BvR 1164/07","Ungleichbehandlung von Ehe und eingetragener Lebenspartnerschaft im Bereich der betrieblichen Hinterbliebenenrente (VBL) verfassungswidrigSiehe auchPressemitteilung Nr. 121/2009 vom 22. Oktober 2009
",1,"22. Oktober 2009","121/2009",0,0,0,0,0,0,1,0,0,0,0,12165,0
"698","20090731_1bvf000305.txt",2009,"2009-07-31 02:00:00","1 BvF 3/05","Bayerische Staatsregierung nimmt Antrag auf Feststellung der Verfassungswidrigkeit des Gesetzes zum Lebenspartnerschaftsrecht zurueckSiehe auchPressemitteilung Nr. 94/2009 vom 11. August 2009
",1,"11. August 2009","94/2009 ",0,0,1,0,1,0,0,0,0,0,0,403,1
"699","20090804_1bvr249208.txt",2009,"2009-08-04 02:00:00","1 BvR 2492/08","Einstweilige Ausserkraftsetzung bzw Einschraenkung der Anwendung von Teilen des Bayerischen Versammlungsgesetzes (juris: VersammlG BY
",0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,219,0
"700","20090916_2bvr085207.txt",2009,"2009-09-16 02:00:00","2 BvR 852/07","Mindestumlage nach § 16 FinDAG verfassungsgemaessSiehe auchPressemitteilung Nr. 113/2009 vom 6. Oktober 2009
",1,"6. Oktober 2009","113/2009",0,0,0,0,0,0,1,0,0,1,0,5603,0
"701","20090922_2bvl000302.txt",2009,"2009-09-22 02:00:00","2 BvL 3/02","Vorlage des Bundesfinanzhofs zur Frage der Besteuerung von Leibrenten unzulaessigSiehe auchPressemitteilung Nr. 118/2009 vom 15. Oktober 2009
",1,"15. Oktober 2009","118/2009",0,0,0,0,0,1,0,0,0,1,0,5513,0
"702","20091013_2bve000408.txt",2009,"2009-10-13 02:00:00","2 BvR 4/08","Organstreitverfahren der Fraktion DIE LINKE zum Bundeswehreinsatz im Kosovo ohne ErfolgSiehe auchPressemitteilung Nr. 122/2009 vom 23. Oktober 2009
",1,"23. Oktober 2009","122/2009",0,0,0,0,0,0,1,0,0,1,0,4992,1
"703","20091013_2bvl000305.txt",2009,"2009-10-13 02:00:00","2 BvL 3/05","Hinzurechnung des Kindergeldes zur Steuerschuld gemaess § 31 Satz 5 und § 36 Abs. 2 Satz 1 EStG auch bei Nichtanrechnung auf den Unterhalt mit dem Grundgesetz vereinbarSiehe auchPressemitteilung Nr. 126/2009 vom 3. November 2009
",1,"3. November 2009","126/2009",0,0,0,0,0,1,0,0,0,1,0,5916,1
"704","20091104_1bvr215008.txt",2009,"2009-11-04 01:00:00","1 BvR 2150/08","§ 130 Abs. 4 StGB ist mit Art. 5 Abs. 1 und 2 GG vereinbarSiehe auchPressemitteilung Nr. 129/2009 vom 17. November 2009
",1,"17. November 2009","129/2009",0,0,0,0,0,0,1,0,0,0,0,16064,0
"705","20091117_1bvr219205.txt",2009,"2009-11-17 01:00:00","1 BvR 2192/05","uebergangsregeln vom Anrechnungs- zum Halbeinkuenfteverfahren bei der Koerperschaftsteuer mit dem Gleichheitssatz nicht vereinbarSiehe auchPressemitteilung Nr. 9/2010 vom 19. Februar 2010
",1,"9. Februar 2010","9/2010",0,0,0,0,0,0,1,0,0,0,0,12792,0
"706","20091124_2bvr138704.txt",2009,"2009-11-24 01:00:00","2 BvR 1387/04","Die Erhebung von ""Beitraegen"" nach dem Einlagensicherungs- und Anlegerentschaedigungsgesetz ist mit dem Grundgesetz vereinbarSiehe auchPressemitteilung Nr. 139/2009 vom 11. Dezember 2009
",1,"11. Dezember 2009","139/2009",0,0,0,0,0,0,1,0,0,1,0,11528,1
"707","20091201_1bvr285707.txt",2009,"2009-12-01 01:00:00","1 BvR 2857/07","Ladenoeffnung an allen vier Adventssonntagen in Berlin nicht verfassungsgemaessSiehe auchPressemitteilung Nr. 134/2009 vom 1. Dezember 2009
",1,"1. Dezember 2009","134/2009",0,1,0,0,0,0,1,0,0,0,1,21766,1
"708","20091208_2bvr075807.txt",2009,"2009-12-08 01:00:00","2 BvR 758/07","Kuerzung des Ausgleichsbetrags fuer Unternehmen des oeffentlichen Personennahverkehrs gem. § 45a Abs. 2 Satz 3 PBefG wegen Maengel im Gesetzgebungsverfahren verfassungswidrigSiehe auchPressemitteilung Nr. 2/2010 vom 20. Januar 2010
",1,"20. Januar 2010","2/2010",0,0,1,0,0,0,1,0,0,1,0,12563,1
"709","20100127_2bvr218504.txt",2010,"2010-01-27 01:00:00","2 BvR 2185/04","Mindesthebesatz von 200 % fuer Gewerbesteuer verfassungsgemaessSiehe auchPressemitteilung Nr. 12/2010 vom 4. Maerz 2010
",1,"4. Maerz 2010","12/2010 ",0,0,0,0,0,0,1,0,0,1,0,12032,1
"710","20100209_1bvl000109.txt",2010,"2010-02-09 01:00:00","1 BvL 1/09","Regelleistungen nach SGB II (""Hartz IV- Gesetz"") nicht verfassungsgemaessSiehe auchPressemitteilung Nr. 5/2010 vom 9. Februar 2010
",1,"9. Februar 2010","5/2010",0,1,0,1,0,1,0,0,0,0,1,29886,0
"711","20100225_2bvc000607.txt",2010,"2010-02-25 01:00:00","2 BvC 6/07","Erledigung einer Wahlpruefungsbeschwerde bzgl der Wahl zum 16. Deutschen Bundestag mit Ablauf der betroffenen Legislaturperiode - negatives Stimmgewicht
",0,NA,NA,0,0,1,0,0,0,0,0,0,1,0,1858,0
